"user_sn","prac_sn","date","during_time","score_rate","binary_res","items_ans_time","indicator_name","subject_name"
"4561","52319531","2024-03-26 21:12:41","17","100","1@XX@1@XX@","11422@XX@5760@XX@","描述陸生動物的形態","自然"
"4561","52319582","2024-03-26 21:13:59","17","50","0@XX@1@XX@","10373@XX@6644@XX@","昆蟲的特徵","自然"
"4561","52319593","2024-03-26 21:14:22","14","100","1@XX@1@XX@","3705@XX@9993@XX@","描述陸生動物的形態","自然"
"4561","52319630","2024-03-26 21:14:54","47","0","0@XX@0@XX@","11558@XX@35837@XX@","昆蟲的習性","自然"
"4561","52356173","2024-03-28 08:24:26","11","50","1@XX@0@XX@","4304@XX@7067@XX@","察覺不同季節，晝夜長短不同","自然"
"4561","52356209","2024-03-28 08:24:42","6","100","1@XX@1@XX@","2943@XX@3012@XX@","察覺不同季節，氣溫不同","自然"
"4561","52356497","2024-03-28 08:26:07","7","100","1@XX@1@XX@","2833@XX@4904@XX@","描述陸生動物的形態","自然"
"4561","52356593","2024-03-28 08:26:22","21","50","1@XX@0@XX@","12310@XX@7877@XX@","昆蟲的習性","自然"
"4561","52356666","2024-03-28 08:26:48","16","50","1@XX@0@XX@","7147@XX@9256@XX@","昆蟲生活史[不完全變態]","自然"
"4561","52356814","2024-03-28 08:27:31","16","100","1@XX@1@XX@","4418@XX@12119@XX@","昆蟲生活史[完全變態]","自然"
"4561","52356892","2024-03-28 08:28:04","9","100","1@XX@1@XX@","5615@XX@3131@XX@","植物的根、莖","自然"
"4561","52356967","2024-03-28 08:28:18","17","50","0@XX@1@XX@","7978@XX@8169@XX@","植物的花、果實、種子","自然"
"4561","52357159","2024-03-28 08:28:55","43","100","1@XX@1@XX@","7007@XX@36076@XX@","水生植物具有特殊構造","自然"
"4561","52357290","2024-03-28 08:30:08","10","50","0@XX@1@XX@","5116@XX@4109@XX@","植物可按其根、莖、葉、花、果實、種子進行分類","自然"
"4561","52357341","2024-03-28 08:30:22","13","100","1@XX@1@XX@","8711@XX@4299@XX@","植物生長的過程","自然"
"4561","52357543","2024-03-28 08:31:32","15","100","1@XX@1@XX@","5160@XX@9866@XX@","能觀察與推理一維變化模式。","數學108"
"4561","52357649","2024-03-28 08:32:13","12","50","0@XX@1@XX@","7839@XX@3964@XX@","能讀報一公斤的秤面，認識重量單位「公斤」、「公克」及「1公斤=1000公克」的關係。","數學108"
"122299","52370643","2024-03-28 12:48:06","356","100","1@XX@1@XX@","343571@XX@13005@XX@","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108"
"122299","52371540","2024-03-28 13:03:19","131","0","0@XX@0@XX@","127726@XX@3043@XX@","防火與滅火","自然108"
"122299","52421116","2024-03-29 12:40:02","15","50","1@XX@0@XX@","10632@XX@4373@XX@","燃燒的條件","自然108"
"122299","52421594","2024-03-29 12:47:35","7","0","0@XX@0@XX@","4974@XX@2133@XX@","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108"
"46696","52442409","2024-03-29 19:27:31","7","0","0@XX@0@XX@","3048@XX@4278@XX@","防火與滅火","自然108"
"46696","52442414","2024-03-29 19:27:55","17","100","1@XX@1@XX@","5134@XX@11353@XX@","燃燒的條件","自然108"
"46696","52442425","2024-03-29 19:28:27","15","0","0@XX@0@XX@","11390@XX@4070@XX@","字形[五]/形近字9","國語文"
"65038","52477740","2024-04-01 08:28:43","20","100","1@XX@1@XX@","9767@XX@10060@XX@","[同5-s-07-S03]認識並計算長方體的表面積。","數學"
"65038","52477775","2024-04-01 08:29:09","5","100","1@XX@1@XX@","2968@XX@2409@XX@","[同5-s-07-S03]認識並計算長方體的表面積。","數學"
"65038","52477802","2024-04-01 08:29:18","6","100","1@XX@1@XX@","3425@XX@1906@XX@","[同5-s-07-S03]認識並計算長方體的表面積。","數學"
"65038","52477826","2024-04-01 08:29:27","8","100","1@XX@1@XX@","5201@XX@2297@XX@","[同5-s-07-S03]認識並計算長方體的表面積。","數學"
"311152","52490663","2024-04-01 11:48:25","9","0","0@XX@","8833@XX@","字形筆順[五]/先上後下","國語文108"
"311152","52490706","2024-04-01 11:48:47","19","100","1@XX@","18459@XX@","字形筆順[五]/先上後下","國語文108"
"11312","52490791","2024-04-01 11:49:55","6","100","1@XX@","6303@XX@","字形[五]/同音字2","國語文108"
"11312","52490809","2024-04-01 11:50:07","4","100","1@XX@","3950@XX@","字形[五]/同音字2","國語文108"
"11312","52490826","2024-04-01 11:50:16","3","100","1@XX@","3653@XX@","字形[五]/同音字2","國語文108"
"11312","52490873","2024-04-01 11:50:31","20","100","1@XX@1@XX@","9009@XX@11388@XX@","句義[五]/句義2","國語文108"
"11312","52490897","2024-04-01 11:50:58","9","100","1@XX@1@XX@","4515@XX@3999@XX@","句義[五]/句義2","國語文108"
"11312","52490913","2024-04-01 11:51:11","6","100","1@XX@1@XX@","3688@XX@2819@XX@","句義[五]/句義2","國語文108"
"11312","52491072","2024-04-01 11:52:08","56","100","1@XX@","56638@XX@","文章[五]/篇章結構","國語文108"
"311152","52491083","2024-04-01 11:52:36","35","67","1@XX@0@XX@1@XX@","10006@XX@17288@XX@7488@XX@","詞義[五]/同義","國語文108"
"11312","52491088","2024-04-01 11:53:12","4","100","1@XX@","3929@XX@","文章[五]/篇章結構","國語文108"
"11312","52491099","2024-04-01 11:53:20","5","100","1@XX@","5145@XX@","文章[五]/篇章結構","國語文108"
"311152","52491112","2024-04-01 11:53:24","12","100","1@XX@1@XX@1@XX@","4311@XX@3444@XX@4368@XX@","詞義[五]/同義","國語文108"
"11312","52491215","2024-04-01 11:54:35","10","100","1@XX@","9556@XX@","語法標點[五]/冒號","國語文108"
"11312","52491228","2024-04-01 11:54:50","4","100","1@XX@","4329@XX@","語法標點[五]/冒號","國語文108"
"11312","52491241","2024-04-01 11:54:58","4","100","1@XX@","4256@XX@","語法標點[五]/冒號","國語文108"
"11312","52491282","2024-04-01 11:55:11","17","50","0@XX@1@XX@","8684@XX@8846@XX@","修辭[五]/引用","國語文108"
"128878","52491380","2024-04-01 11:56:12","25","100","1@XX@1@XX@","14200@XX@11147@XX@","語法[五]/選擇複句","國語文108"
"128878","52491404","2024-04-01 11:56:44","6","100","1@XX@1@XX@","3363@XX@3193@XX@","語法[五]/選擇複句","國語文108"
"128878","52491440","2024-04-01 11:57:05","19","100","1@XX@1@XX@","12584@XX@6117@XX@","修辭[七]/借代","國語文108"
"128878","52491454","2024-04-01 11:57:28","7","100","1@XX@1@XX@","3980@XX@2982@XX@","修辭[七]/借代","國語文108"
"128878","52491510","2024-04-01 11:58:03","8","100","1@XX@","8358@XX@","語法標點[五]/冒號","國語文108"
"128878","52491526","2024-04-01 11:58:18","6","100","1@XX@","5456@XX@","語法標點[五]/冒號","國語文108"
"128878","52491572","2024-04-01 11:58:33","29","33","0@XX@1@XX@0@XX@","11691@XX@9250@XX@7762@XX@"," 食物-In a Steakhouse","英語108"
"278962","52491576","2024-04-01 11:58:28","35","0","0@XX@0@XX@","31350@XX@3448@XX@","語法[五]/轉折複句","國語文108"
"278962","52491595","2024-04-01 11:59:07","8","50","1@XX@0@XX@","4133@XX@4203@XX@","語法[五]/轉折複句","國語文108"
"128878","52491620","2024-04-01 11:59:07","24","33","0@XX@1@XX@0@XX@","7441@XX@10149@XX@6270@XX@"," 食物-In a Steakhouse","英語108"
"278962","52491622","2024-04-01 11:59:27","7","100","1@XX@1@XX@","3847@XX@2932@XX@","語法[五]/轉折複句","國語文108"
"11312","52491625","2024-04-01 11:59:25","10","50","0@XX@1@XX@","5019@XX@4643@XX@","修辭[五]/引用","國語文108"
"128878","52491634","2024-04-01 11:59:35","15","67","1@XX@1@XX@0@XX@","3705@XX@5370@XX@6391@XX@"," 食物-In a Steakhouse","英語108"
"11312","52491636","2024-04-01 11:59:43","9","100","1@XX@1@XX@","5969@XX@3732@XX@","修辭[五]/引用","國語文108"
"278962","52491641","2024-04-01 11:59:59","4","0","0@XX@","4533@XX@","字形筆順[五]/先上後下","國語文108"
"128878","52491646","2024-04-01 11:59:54","14","100","1@XX@1@XX@1@XX@","4988@XX@3237@XX@5843@XX@"," 食物-In a Steakhouse","英語108"
"278962","52491653","2024-04-01 12:00:15","4","100","1@XX@","3586@XX@","字形筆順[五]/先上後下","國語文108"
"11312","52491658","2024-04-01 12:00:00","25","33","0@XX@0@XX@1@XX@","6797@XX@10711@XX@7194@XX@"," 食物-In a Steakhouse","英語108"
"11312","52491674","2024-04-01 12:00:29","20","33","0@XX@0@XX@1@XX@","9358@XX@3983@XX@6549@XX@"," 食物-In a Steakhouse","英語108"
"278962","52491682","2024-04-01 12:00:47","10","100","1@XX@1@XX@","5060@XX@4255@XX@","語法[五]/轉折複句","國語文108"
"11312","52491694","2024-04-01 12:00:54","20","100","1@XX@1@XX@1@XX@","5331@XX@7843@XX@6874@XX@"," 食物-In a Steakhouse","英語108"
"311152","52495144","2024-04-01 13:44:19","24","50","1@XX@0@XX@","10145@XX@14261@XX@","字音[五]/形近字音","國語文108"
"311152","52495271","2024-04-01 13:46:05","15","100","1@XX@1@XX@","6897@XX@7539@XX@","字音[五]/形近字音","國語文108"
"311152","52495831","2024-04-01 13:51:32","27","50","0@XX@1@XX@","13203@XX@14051@XX@","語法[五]/遞進複句","國語文108"
"311152","52495860","2024-04-01 13:52:05","17","100","1@XX@1@XX@","9207@XX@7929@XX@","語法[五]/遞進複句","國語文108"
"311152","52496076","2024-04-01 13:54:34","37","33","1@XX@0@XX@0@XX@","13291@XX@9404@XX@14042@XX@"," 食物-In a Steakhouse","英語108"
"311152","52496136","2024-04-01 13:55:29","20","100","1@XX@1@XX@1@XX@","6834@XX@5796@XX@7164@XX@"," 食物-In a Steakhouse","英語108"
"311152","52496193","2024-04-01 13:55:59","16","100","1@XX@1@XX@1@XX@","5127@XX@4988@XX@5730@XX@"," 食物-In a Steakhouse","英語108"
"311152","52496370","2024-04-01 13:56:39","66","25","0@XX@0@XX@1@XX@0@XX@","19147@XX@19685@XX@11523@XX@15451@XX@","字義[五]/字義1","國語文108"
"278962","52496452","2024-04-01 13:57:51","45","0","0@XX@0@XX@0@XX@0@XX@0@XX@","4758@XX@21507@XX@7570@XX@5754@XX@5563@XX@","段落[五]/段意1","國語文108"
"311152","52496505","2024-04-01 13:58:34","42","75","1@XX@0@XX@1@XX@1@XX@","9322@XX@11085@XX@8683@XX@12917@XX@","字義[五]/字義1","國語文108"
"278962","52496515","2024-04-01 13:58:57","29","100","1@XX@1@XX@1@XX@1@XX@1@XX@","6813@XX@4751@XX@6252@XX@5855@XX@5259@XX@","段落[五]/段意1","國語文108"
"311152","52496566","2024-04-01 13:59:35","39","100","1@XX@1@XX@1@XX@1@XX@","7438@XX@12258@XX@9383@XX@9624@XX@","字義[五]/字義1","國語文108"
"311086","52496700","2024-04-01 14:00:44","86","0","0@XX@0@XX@","43150@XX@42702@XX@","段落[五]/段意2","國語文108"
"311086","52496716","2024-04-01 14:02:28","7","100","1@XX@1@XX@","3852@XX@3515@XX@","段落[五]/段意2","國語文108"
"143197","52496759","2024-04-01 14:02:16","56","100","1@XX@1@XX@","21152@XX@34132@XX@","推論理解[五]/段落工具推論","國語文108"
"143197","52496845","2024-04-01 14:03:42","49","100","1@XX@1@XX@1@XX@","9717@XX@18778@XX@20838@XX@","字音[五]/本音1","國語文108"
"104242","52496936","2024-04-01 14:04:26","82","67","1@XX@0@XX@1@XX@","26740@XX@16183@XX@39092@XX@","語法[五]/詞類","國語文108"
"143197","52497237","2024-04-01 14:04:49","94","100","1@XX@1@XX@","33940@XX@59374@XX@","語法[五]/選擇複句","國語文108"
"104242","52497247","2024-04-01 14:05:56","31","67","1@XX@0@XX@1@XX@","15533@XX@7508@XX@7358@XX@","語法[五]/詞類","國語文108"
"128932","52502871","2024-04-01 15:29:23","16","0","0@XX@0@XX@","9732@XX@6344@XX@","語法[五]/選擇複句","國語文108"
"128932","52502918","2024-04-01 15:30:04","11","100","1@XX@1@XX@","6078@XX@4938@XX@","語法[五]/選擇複句","國語文108"
"38371","52531541","2024-04-02 10:06:52","21","0","0@XX@0@XX@0@XX@","8245@XX@4324@XX@7945@XX@","語法[五]/詞類","國語文108"
"38371","52531586","2024-04-02 10:07:25","18","0","0@XX@0@XX@0@XX@","5085@XX@3791@XX@8583@XX@","語法[五]/詞類","國語文108"
"38371","52531638","2024-04-02 10:07:58","14","100","1@XX@1@XX@1@XX@","4540@XX@5168@XX@4480@XX@","語法[五]/詞類","國語文108"
"38371","52531696","2024-04-02 10:08:39","13","100","1@XX@1@XX@1@XX@","3622@XX@5487@XX@4469@XX@","語法[五]/詞類","國語文108"
"143197","52531984","2024-04-02 10:10:23","115","50","1@XX@0@XX@","71595@XX@42904@XX@","篇章[五]/篇旨2","國語文108"
"143197","52531997","2024-04-02 10:12:23","8","100","1@XX@1@XX@","3715@XX@4519@XX@","篇章[五]/篇旨2","國語文108"
"128932","52532056","2024-04-02 10:13:14","9","0","0@XX@0@XX@","5103@XX@3794@XX@","推論理解[五]/ 段落角色推論","國語文108"
"143197","52532077","2024-04-02 10:12:55","43","0","0@XX@0@XX@","31565@XX@11389@XX@","字形結構[五]/三角形下角結構","國語文108"
"128932","52532086","2024-04-02 10:13:36","9","50","0@XX@1@XX@","4818@XX@4185@XX@","推論理解[五]/ 段落角色推論","國語文108"
"143197","52532117","2024-04-02 10:13:44","27","50","1@XX@0@XX@","23044@XX@3996@XX@","字形結構[五]/三角形下角結構","國語文108"
"143197","52532145","2024-04-02 10:14:16","14","50","1@XX@0@XX@","6518@XX@7250@XX@","字形結構[五]/三角形下角結構","國語文108"
"143197","52532167","2024-04-02 10:14:35","10","50","1@XX@0@XX@","5467@XX@3655@XX@","字形結構[五]/三角形下角結構","國語文108"
"143197","52532189","2024-04-02 10:14:49","12","100","1@XX@1@XX@","5398@XX@6047@XX@","字形結構[五]/三角形下角結構","國語文108"
"65038","52539995","2024-04-02 13:06:06","9","0","0@XX@0@XX@","6007@XX@2473@XX@","[同5-s-07-S06]能計算簡單長方體和正方體複合形體的表面積。","數學"
"65038","52540017","2024-04-02 13:06:22","10","50","1@XX@0@XX@","7648@XX@2283@XX@","[同5-s-07-S06]能計算簡單長方體和正方體複合形體的表面積。","數學"
"65038","52540034","2024-04-02 13:06:35","9","100","1@XX@1@XX@","3762@XX@4934@XX@","[同5-s-07-S06]能計算簡單長方體和正方體複合形體的表面積。","數學"
"65038","52540048","2024-04-02 13:06:48","9","100","1@XX@1@XX@","6194@XX@2384@XX@","[同5-s-07-S06]能計算簡單長方體和正方體複合形體的表面積。","數學"
"46696","52540305","2024-03-31 21:43:01","142120","0","0@XX@0@XX@","142116169@XX@3770@XX@","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108"
"65038","52540428","2024-04-02 13:13:58","4","0","0@XX@","4269@XX@","字形[五]/部首1","國語文"
"65038","52540438","2024-04-02 13:14:07","3","0","0@XX@","3173@XX@","字形[五]/部首1","國語文"
"65038","52540444","2024-04-02 13:14:14","8","100","1@XX@","7759@XX@","字形[五]/部首1","國語文"
"65038","52540448","2024-04-02 13:14:26","3","100","1@XX@","2927@XX@","字形[五]/部首1","國語文"
"65038","52540497","2024-04-02 13:15:06","23","0","0@XX@0@XX@","16228@XX@6981@XX@","字形[五]/查字典","國語文"
"65038","52540513","2024-04-02 13:15:32","16","50","0@XX@1@XX@","4106@XX@11939@XX@","字形[五]/查字典","國語文"
"65038","52540524","2024-04-02 13:15:57","8","50","0@XX@1@XX@","4248@XX@2977@XX@","字形[五]/查字典","國語文"
"65038","52540566","2024-04-02 13:16:29","35","50","0@XX@1@XX@","25995@XX@8415@XX@","字形[五]/字體字形1","國語文"
"65038","52540586","2024-04-02 13:17:14","14","100","1@XX@","13486@XX@","字形[五]/同音字1","國語文"
"65038","52540593","2024-04-02 13:17:33","4","100","1@XX@","3698@XX@","字形[五]/同音字1","國語文"
"65038","52540599","2024-04-02 13:17:40","3","100","1@XX@","2731@XX@","字形[五]/同音字1","國語文"
"65038","52540609","2024-04-02 13:17:50","4","100","1@XX@","3824@XX@","字形[五]/同音字2","國語文"
"65038","52540614","2024-04-02 13:17:59","2","100","1@XX@","2211@XX@","字形[五]/同音字2","國語文"
"65038","52540618","2024-04-02 13:18:04","2","100","1@XX@","1786@XX@","字形[五]/同音字2","國語文"
"8634","52645699","2024-04-08 11:21:24","14","0","0@XX@0@XX@","10662@XX@3723@XX@","能計算簡單長方體和正方體複合形體的體積。","數學108"
"8634","52645732","2024-04-08 11:22:13","9","100","1@XX@1@XX@","4193@XX@5544@XX@","能計算簡單長方體和正方體複合形體的體積。","數學108"
"8634","52645759","2024-04-08 11:23:00","21","50","1@XX@0@XX@","17556@XX@3494@XX@","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108"
"8634","52645768","2024-04-08 11:23:33","7","100","1@XX@1@XX@","3634@XX@4167@XX@","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108"
"307570","52852696","2024-04-13 09:05:49","20","0","0@XX@0@XX@","17854@XX@2097@XX@","製造與檢驗氧氣和二氧化碳","自然108"
"307570","52852698","2024-04-13 09:06:14","5","100","1@XX@1@XX@","2320@XX@2045@XX@","製造與檢驗氧氣和二氧化碳","自然108"
"307570","52852704","2024-04-13 09:07:00","8","0","0@XX@0@XX@","5136@XX@2995@XX@","防火與滅火","自然108"
"307570","52852706","2024-04-13 09:07:15","5","100","1@XX@1@XX@","1876@XX@2639@XX@","防火與滅火","自然108"
"128878","52969321","2024-04-16 13:51:21","64","100","1@XX@1@XX@","30290@XX@33370@XX@","認識數的十進位結構並做大數的大小比較。","數學108"
"311086","52969600","2024-04-16 13:53:42","19","100","1@XX@1@XX@","10474@XX@8699@XX@","能做多位小數的大小比較與生活應用。","數學108"
"311086","52970177","2024-04-16 13:54:37","127","100","1@XX@1@XX@","40237@XX@86466@XX@","能解決整數乘以小數的直式問題。","數學108"
"143197","52970389","2024-04-16 13:55:48","122","100","1@XX@1@XX@","32980@XX@88633@XX@","認識「萬」、「十萬」、「百萬」、「千萬」及「億、兆」的位名，並能做大數（位名在千兆以內）數的說、讀、聽、寫。","數學108"
"143197","52970508","2024-04-16 13:58:07","21","100","1@XX@1@XX@","10742@XX@11050@XX@","認識多位小數的位值與進行位值單位的換算。","數學108"
