"exam_sn","review_sn","question_sn","question_timestamp","binary_res","finish_time","ans_time"
"26532551","116459744","1097","196","1","2024-04-23 13:12:44","216"
"26532553","116460445","1099","129","1","2024-04-23 13:12:46","96"
"26532557","116459679","1104","276","1","2024-04-23 13:13:04","281"
"26532561","116459679","1104","276","1","2024-04-23 13:13:15","281"
"26532568","116460445","1100","183","1","2024-04-23 13:13:26","96"
"26532569","116460637","1098","78","1","2024-04-23 13:13:29","213"
"26532577","116460965","1106","36","1","2024-04-23 13:13:50","228"
"26532578","116460905","1106","36","1","2024-04-23 13:13:56","166"
"26532581","116459149","1097","196","1","2024-04-23 13:14:02","372"
"26532582","116456994","1104","276","1","2024-04-23 13:14:07","769"
"26532583","116461134","1104","276","0","2024-04-23 13:14:09","113"
"26532586","116460965","1106","36","1","2024-04-23 13:14:24","228"
"26532589","116457686","1104","276","0","2024-04-23 13:14:32","740"
"26532593","116457686","1104","276","1","2024-04-23 13:14:49","740"
"26532594","116460637","1099","129","1","2024-04-23 13:14:50","213"
"26532595","116459679","1105","368","1","2024-04-23 13:14:51","281"
"26532600","116460837","1094","35","0","2024-04-23 13:15:02","256"
"26532601","116461042","1098","78","1","2024-04-23 13:15:03","250"
"26532603","116460905","1107","82","1","2024-04-23 13:15:07","166"
"26532605","116461147","1098","78","1","2024-04-23 13:15:17","141"
"26532607","116460905","1108","97","1","2024-04-23 13:15:31","166"
"26532608","116461151","1098","78","1","2024-04-23 13:15:36","198"
"26532610","116461134","1105","368","1","2024-04-23 13:15:45","113"
"26532611","116460950","1102","111","0","2024-04-23 13:15:46","222"
"26532613","116460637","1100","183","1","2024-04-23 13:15:50","213"
"26532616","116461147","1099","129","1","2024-04-23 13:15:56","141"
"26532617","116460965","1107","82","1","2024-04-23 13:15:58","228"
"26532624","116460808","1102","111","1","2024-04-23 13:16:19","326"
"26532625","116460965","1108","97","1","2024-04-23 13:16:23","228"
"26532627","116457686","1105","368","1","2024-04-23 13:16:28","740"
"26532629","116460905","1109","145","1","2024-04-23 13:16:36","166"
"26532630","116461147","1100","183","1","2024-04-23 13:16:36","141"
"26532631","116461042","1099","129","1","2024-04-23 13:16:38","250"
"26532632","116461151","1099","129","1","2024-04-23 13:16:40","198"
"26532634","116461718","1105","368","1","2024-04-23 13:16:41","3"
"26532636","116460637","1101","229","1","2024-04-23 13:16:56","213"
"26532643","116461147","1101","229","1","2024-04-23 13:17:14","141"
"26532648","116461610","1098","78","1","2024-04-23 13:17:26","166"
"26532650","116460965","1109","145","1","2024-04-23 13:17:29","228"
"26532652","116461151","1100","183","1","2024-04-23 13:17:41","198"
"26532655","116460950","1102","111","1","2024-04-23 13:17:49","222"
"26532656","116461042","1100","183","1","2024-04-23 13:17:54","250"
"26532659","116461783","1105","368","1","2024-04-23 13:18:03","2"
"26532660","116461610","1099","129","1","2024-04-23 13:18:12","166"
"26532661","116460808","1103","180","1","2024-04-23 13:18:20","326"
"26532665","116461151","1101","229","1","2024-04-23 13:18:32","198"
"26532668","116461610","1100","183","1","2024-04-23 13:19:08","166"
"26532669","116461042","1101","229","1","2024-04-23 13:19:09","250"
"26532671","116460837","1096","115","1","2024-04-23 13:19:12","256"
"26532673","116460950","1103","180","1","2024-04-23 13:19:19","222"
"26532691","116461610","1101","229","1","2024-04-23 13:20:09","166"
"26532693","116461688","1102","111","0","2024-04-23 13:20:14","67"
"26532703","116462452","1101","229","1","2024-04-23 13:20:54","3"
"26532704","116461688","1102","111","1","2024-04-23 13:20:55","67"
"26532716","116460808","1104","276","0","2024-04-23 13:21:36","326"
"26532723","116462389","1102","111","1","2024-04-23 13:22:21","81"
"26532732","116462389","1103","180","1","2024-04-23 13:23:36","81"
"26532810","116463582","1098","78","1","2024-04-23 13:31:05","56"
"26532828","116463582","1098","78","1","2024-04-23 13:31:54","56"
"26532861","116464613","1099","129","1","2024-04-23 13:34:42","132"
"26532877","116464613","1100","183","1","2024-04-23 13:35:56","132"
"26532898","116464613","1101","229","1","2024-04-23 13:36:47","132"
"26533082","116466651","1087","45","0","2024-04-23 13:44:16","286"
"26533109","116466651","1088","72","1","2024-04-23 13:45:11","286"
"26533111","116467524","1102","111","0","2024-04-23 13:45:17","24"
"26533119","116467524","1102","111","1","2024-04-23 13:45:35","24"
"26533146","116466651","1089","129","1","2024-04-23 13:46:19","286"
"26533219","116469521","1103","180","1","2024-04-23 13:48:46","475"
"26533221","116466651","1090","192","0","2024-04-23 13:48:47","286"
"26533284","116472077","1094","35","1","2024-04-23 13:52:20","530"
"26533306","116472077","1095","72","0","2024-04-23 13:53:05","530"
"26533351","116469521","1104","276","1","2024-04-23 13:54:41","475"
"26533383","116469521","1105","368","1","2024-04-23 13:56:26","475"
"26533454","116477390","1106","36","1","2024-04-23 14:00:50","160"
"26533460","116472077","1097","196","1","2024-04-23 14:01:02","530"
"26533469","116477390","1107","82","1","2024-04-23 14:01:49","160"
"26533485","116477390","1108","97","1","2024-04-23 14:02:24","160"
"26533509","116477390","1109","145","1","2024-04-23 14:03:22","160"
"26533630","116481130","1098","78","1","2024-04-23 14:08:01","6"
"26533733","116483165","1099","129","0","2024-04-23 14:10:59","217"
"26533772","116483165","1100","183","1","2024-04-23 14:12:31","217"
"26533775","116482632","1087","45","1","2024-04-23 14:12:33","350"
"26533802","116482632","1088","72","1","2024-04-23 14:13:39","350"
"26533817","116483165","1101","229","1","2024-04-23 14:14:22","217"
"26533893","116482632","1089","129","1","2024-04-23 14:18:02","350"
"26533989","116486824","1094","35","1","2024-04-23 14:25:00","436"
"26534000","116486824","1094","35","1","2024-04-23 14:25:54","436"
"26534035","116486824","1095","72","1","2024-04-23 14:28:33","436"
"26534055","116486824","1096","115","1","2024-04-23 14:29:24","436"
"26534123","116486824","1097","196","1","2024-04-23 14:32:12","436"
"26534942","116502054","1098","78","1","2024-04-23 14:54:48","7"
"26535063","116508955","1106","36","1","2024-04-23 15:03:30","212"
"26535072","116508955","1107","82","1","2024-04-23 15:04:36","212"
"26535077","116508955","1108","97","1","2024-04-23 15:04:58","212"
"26535091","116508955","1109","145","1","2024-04-23 15:06:58","212"
"26535582","116513073","1102","111","0","2024-04-23 15:25:29","27"
"26535673","116517754","1103","180","1","2024-04-23 15:29:03","334"
"26535793","116517754","1104","276","1","2024-04-23 15:32:30","334"
"26535873","116517754","1105","368","1","2024-04-23 15:34:33","334"
"26537717","116566867","1087","45","0","2024-04-23 17:00:50","551"
"26537734","116566867","1087","45","1","2024-04-23 17:01:36","551"
"26537747","116566867","1087","45","1","2024-04-23 17:02:10","551"
"26537790","116566867","1088","72","1","2024-04-23 17:04:14","551"
"26537863","116566867","1089","129","0","2024-04-23 17:08:28","551"
"26537880","116566867","1090","192","1","2024-04-23 17:09:40","551"
"26537992","116572551","1094","35","1","2024-04-23 17:14:51","341"
"26538034","116572551","1095","72","1","2024-04-23 17:16:43","341"
"26538049","116572551","1096","115","1","2024-04-23 17:17:33","341"
"26538091","116572551","1097","196","1","2024-04-23 17:20:07","341"
"26538183","116576139","1102","111","1","2024-04-23 17:27:04","414"
"26538194","116576139","1103","180","0","2024-04-23 17:28:46","414"
"26538198","116576139","1103","180","1","2024-04-23 17:29:01","414"
"26538205","116576202","1098","78","1","2024-04-23 17:29:31","287"
"26538225","116576202","1099","129","0","2024-04-23 17:31:48","287"
"26538227","116576139","1104","276","0","2024-04-23 17:32:06","414"
"26538234","116576202","1100","183","1","2024-04-23 17:33:09","287"
"26538243","116576139","1105","368","1","2024-04-23 17:33:52","414"
"26538247","116576202","1101","229","1","2024-04-23 17:34:12","287"
"26538275","116578629","1106","36","1","2024-04-23 17:41:41","144"
"26538282","116578629","1107","82","1","2024-04-23 17:42:34","144"
"26538286","116578629","1108","97","1","2024-04-23 17:42:54","144"
"26538290","116578629","1109","145","1","2024-04-23 17:43:53","144"
"26538342","116579815","10008","110","0","2024-04-23 17:54:24","24"
"26538343","116579815","10008","110","0","2024-04-23 17:54:31","24"
"26538345","116579815","10008","110","1","2024-04-23 17:54:38","24"
"26538346","116579815","10008","110","1","2024-04-23 17:54:46","24"
"26538358","116580198","10008","110","1","2024-04-23 17:58:01","2"
"26538385","116580302","1102","111","0","2024-04-23 18:05:03","419"
"26538393","116580302","1103","180","0","2024-04-23 18:06:52","419"
"26538407","116580302","1104","276","1","2024-04-23 18:10:10","419"
"26538418","116580302","1105","368","1","2024-04-23 18:11:53","419"
"26538454","116581861","1106","36","0","2024-04-23 18:18:43","173"
"26538459","116581861","1107","82","1","2024-04-23 18:19:59","173"
"26538463","116581861","1108","97","0","2024-04-23 18:20:29","173"
"26538468","116581861","1109","145","1","2024-04-23 18:21:27","173"
"26538681","116585399","1103","180","1","2024-04-23 18:52:30","209"
"26538690","116585399","1104","276","1","2024-04-23 18:54:12","209"
"26538706","116585399","1105","368","0","2024-04-23 18:55:50","209"
"26538821","116587924","1102","111","1","2024-04-23 19:13:47","13"
"26538893","116589503","1104","276","0","2024-04-23 19:23:00","138"
"26538895","116588936","1102","111","1","2024-04-23 19:23:15","497"
"26538905","116588936","1103","180","0","2024-04-23 19:24:37","497"
"26538906","116589503","1105","368","1","2024-04-23 19:24:42","138"
"26538909","116588936","1103","180","0","2024-04-23 19:24:55","497"
"26538917","116588936","1103","180","1","2024-04-23 19:25:12","497"
"26538936","116588936","1104","276","1","2024-04-23 19:27:34","497"
"26538960","116590509","1102","111","1","2024-04-23 19:30:09","337"
"26538967","116588936","1103","180","1","2024-04-23 19:31:16","497"
"26538969","116590509","1103","180","1","2024-04-23 19:31:23","337"
"26538979","116591258","1106","36","1","2024-04-23 19:32:37","250"
"26538982","116591235","1106","36","1","2024-04-23 19:33:01","172"
"26538988","116590509","1104","276","1","2024-04-23 19:33:47","337"
"26538991","116591258","1107","82","0","2024-04-23 19:33:52","250"
"26538998","116591235","1107","82","1","2024-04-23 19:34:19","172"
"26539000","116591258","1108","97","1","2024-04-23 19:34:20","250"
"26539004","116591235","1108","97","1","2024-04-23 19:34:52","172"
"26539008","116590509","1105","368","1","2024-04-23 19:35:34","337"
"26539011","116591235","1109","145","1","2024-04-23 19:35:47","172"
"26539019","116591258","1109","145","1","2024-04-23 19:36:39","250"
"26539072","116592362","1104","276","1","2024-04-23 19:41:45","111"
"26539092","116592362","1105","368","1","2024-04-23 19:43:29","111"
"26539136","116593420","1102","111","0","2024-04-23 19:48:07","28"
"26539141","116593420","1102","111","1","2024-04-23 19:48:26","28"
"26539153","116593725","1103","180","1","2024-04-23 19:49:51","148"
"26539162","116593725","1104","276","1","2024-04-23 19:51:03","148"
"26539169","116593725","1105","368","1","2024-04-23 19:52:09","148"
"26539211","116594504","1102","111","1","2024-04-23 19:55:43","282"
"26539220","116594504","1103","180","1","2024-04-23 19:56:44","282"
"26539236","116594504","1103","180","1","2024-04-23 19:57:37","282"
"26539255","116594504","1104","276","1","2024-04-23 19:58:52","282"
"26539278","116594504","1105","368","1","2024-04-23 20:00:21","282"
"26539683","116601055","1102","111","1","2024-04-23 20:37:13","2219"
"26539757","116601055","1103","180","1","2024-04-23 20:42:40","2219"
"26540083","116601055","1104","276","1","2024-04-23 21:10:13","2219"
"26540128","116601055","1105","368","1","2024-04-23 21:13:39","2219"
"26540269","116610080","1106","36","1","2024-04-23 21:26:23","417"
"26540299","116610080","1107","82","1","2024-04-23 21:28:51","417"
"26540318","116610080","1108","97","1","2024-04-23 21:30:11","417"
"26540332","116610080","1109","145","1","2024-04-23 21:31:20","417"
"26540343","116610080","1109","145","1","2024-04-23 21:32:19","417"
"26540351","116610080","1109","145","1","2024-04-23 21:33:04","417"
"26540577","116614804","1102","111","1","2024-04-23 21:56:41","473"
"26540590","116614804","1103","180","1","2024-04-23 21:57:59","473"
"26540628","116614804","1104","276","1","2024-04-23 22:02:48","473"
"26540631","116615633","1087","45","0","2024-04-23 22:02:56","231"
"26540636","116615633","1088","72","1","2024-04-23 22:03:34","231"
"26540641","116615633","1088","72","1","2024-04-23 22:04:04","231"
"26540646","116614804","1105","368","1","2024-04-23 22:04:27","473"
"26540650","116615633","1089","129","0","2024-04-23 22:05:07","231"
"26540653","116615633","1089","129","1","2024-04-23 22:05:20","231"
"26540667","116615633","1090","192","1","2024-04-23 22:06:38","231"
"26540693","116616428","1106","36","1","2024-04-23 22:09:20","153"
"26540697","116616428","1107","82","1","2024-04-23 22:10:10","153"
"26540702","116616428","1108","97","1","2024-04-23 22:10:43","153"
"26540714","116616428","1109","145","1","2024-04-23 22:11:48","153"
"26540787","116616009","1102","111","1","2024-04-23 22:22:39","1092"
"26540790","116616846","1098","78","1","2024-04-23 22:22:47","202"
"26540799","116616846","1099","129","1","2024-04-23 22:23:48","202"
"26540801","116616009","1103","180","1","2024-04-23 22:23:58","1092"
"26540812","116616846","1100","183","1","2024-04-23 22:25:01","202"
"26540818","116616846","1101","229","1","2024-04-23 22:25:52","202"
"26540827","116617495","1094","35","1","2024-04-23 22:26:54","270"
"26540835","116617495","1094","35","1","2024-04-23 22:28:10","270"
"26540839","116616009","1104","276","1","2024-04-23 22:28:33","1092"
"26540843","116617495","1095","72","1","2024-04-23 22:29:04","270"
"26540852","116617495","1096","115","1","2024-04-23 22:29:51","270"
"26540868","116617495","1097","196","1","2024-04-23 22:31:21","270"
"26540889","116618219","1098","78","1","2024-04-23 22:34:27","344"
"26540913","116618219","1099","129","1","2024-04-23 22:37:53","344"
"26540920","116618219","1100","183","1","2024-04-23 22:39:07","344"
"26540921","116618219","1100","183","1","2024-04-23 22:39:14","344"
"26540925","116618219","1101","229","1","2024-04-23 22:40:07","344"
"26540931","116616009","1105","368","1","2024-04-23 22:40:43","1092"
"26540938","116618635","1106","36","1","2024-04-23 22:42:52","209"
"26540944","116618635","1107","82","1","2024-04-23 22:43:46","209"
"26540949","116618635","1108","97","0","2024-04-23 22:44:26","209"
"26540952","116618635","1108","97","1","2024-04-23 22:44:45","209"
"26540956","116618778","1106","36","1","2024-04-23 22:45:27","132"
"26540957","116618635","1109","145","1","2024-04-23 22:45:37","209"
"26540959","116618778","1107","82","1","2024-04-23 22:46:18","132"
"26540961","116618778","1108","97","1","2024-04-23 22:46:40","132"
"26540967","116618890","1106","36","1","2024-04-23 22:47:14","265"
